"","ensembl_gene_id","hgnc_symbol","logFC","logCPM","LR","PValue","FDR","1*KO_SALI -1*SALI"
"13549","ENSG00000271926","",0.0360762916642236,1.47755512254409,0.00222979238293775,0.962337347646427,0.999500792030915,0
"13554","ENSG00000271973","",-0.0254539957674328,0.465241459730774,0.00182122428960341,0.965959967206621,0.999500792030915,0
"13598","ENSG00000272198",NA,0.024028484599038,1.01468205738916,0.00227436466038355,0.961963065235464,0.999500792030915,0
"13703","ENSG00000272913","",0.0173838809902358,3.16991203305458,0.00249898898911738,0.960130445762655,0.999500792030915,0
"13707","ENSG00000272941","",0.0225177595310512,0.482368608902566,0.0018375802078161,0.965807549919178,0.999500792030915,0
"127","ENSG00000008710","PKD1",0.00936190023508165,7.40479234685127,0.00149475043027181,0.969159868429472,0.999513291494513,0
"211","ENSG00000015479","MATR3",-0.012638545699075,8.37150248881442,0.00141312265810711,0.970013366211607,0.999513291494513,0
"274","ENSG00000027075","PRKCH",0.012996947681576,6.31629043617735,0.00101942834362845,0.974529080107351,0.999513291494513,0
"658","ENSG00000068796","KIF2A",0.0133593804583314,4.8975595352878,0.00107215647065217,0.973878894860885,0.999513291494513,0
"847","ENSG00000076248","UNG",-0.0101588050845006,6.22496745616278,0.00157917936607177,0.968301296538876,0.999513291494513,0
"1032","ENSG00000085231","AK6",-0.0101344455468461,6.76294129705771,0.00129605546352707,0.971281744728402,0.999513291494513,0
"1066","ENSG00000086475","SEPHS1",-0.007949231287447,5.16330133193942,0.00105817041019307,0.97404976587049,0.999513291494513,0
"1249","ENSG00000092853","CLSPN",-0.0147647401842646,5.79263823974998,0.00108147165773076,0.973765707358524,0.999513291494513,0
"1263","ENSG00000094880","CDC23",0.0141517209313673,5.43557409574903,0.00131356645506031,0.971088473985332,0.999513291494513,0
"1386","ENSG00000100207","TCF20",-0.00962672673792572,6.45890367720877,0.00151413672093348,0.968960621148381,0.999513291494513,0
"1422","ENSG00000100335","MIEF1",0.0086765661434223,6.04554884872888,0.00151896204474511,0.968911226593829,0.999513291494513,0
"1506","ENSG00000100916","BRMS1L",0.0140314511623496,4.14585119904037,0.00122335976935517,0.972098431617446,0.999513291494513,0
"2128","ENSG00000107789","MINPP1",0.0145014024877142,4.51412641758974,0.0015752604705277,0.968340632088426,0.999513291494513,0
"2236","ENSG00000109063","MYH3",-0.0176600470580829,1.89732529032557,0.00146082104248535,0.96951172577224,0.999513291494513,0
"2510","ENSG00000112561","TFEB",-0.0109918711087953,4.96466703158418,0.00105572923444797,0.974079705918041,0.999513291494513,0
"2522","ENSG00000112759","SLC29A1",-0.0144467699352254,5.19079864069734,0.00153243673755199,0.968773707117259,0.999513291494513,0
"2610","ENSG00000114120","SLC25A36",0.00907820851800225,7.36938645100922,0.0011840900702893,0.972549723046009,0.999513291494513,0
"2614","ENSG00000114209","PDCD10",-0.0165515129260577,5.63098244630085,0.00124642004517739,0.971836795903152,0.999513291494513,0
"2682","ENSG00000115091","ACTR3",-0.015875223723432,8.52031638384956,0.00144293449437782,0.969698862212382,0.999513291494513,0
"2689","ENSG00000115159","GPD2",-0.0141721288784626,6.62084243022429,0.00121593013643917,0.972183251247217,0.999513291494513,0
"2712","ENSG00000115325","DOK1",0.00992339887055444,3.54390059553382,0.00142734992487803,0.969862863543018,0.999513291494513,0
"2820","ENSG00000116497","S100PBP",-0.00645371547232245,5.8089550350627,0.00103576062744981,0.974325925632341,0.999513291494513,0
"2822","ENSG00000116525","TRIM62",-0.0111519812937415,4.37257700988862,0.00143997825263043,0.96972990325564,0.999513291494513,0
"2970","ENSG00000118363","SPCS2",-0.00975049622188834,6.8523653037567,0.0013637535003852,0.970541590305854,0.999513291494513,0
"3131","ENSG00000120694","HSPH1",0.0107598226179707,5.24331910534137,0.00121534267357504,0.972189969010038,0.999513291494513,0
"3135","ENSG00000120725","SIL1",0.0146253571657071,6.93538822463674,0.00161026050760782,0.967991038039951,0.999513291494513,0
"3381","ENSG00000124596","OARD1",0.00784128173997704,5.64089606384515,0.00102603468963736,0.974446710111203,0.999513291494513,0
"3513","ENSG00000126391","FRMD8",0.00635276128368441,6.96180513113105,0.00111659711818746,0.973343231717708,0.999513291494513,0
"3530","ENSG00000126749","EMG1",-0.0112146940113223,5.75754449905884,0.00161554275496911,0.967938608654321,0.999513291494513,0
"3599","ENSG00000127952","STYXL1",-0.00966376736270075,5.75070633614687,0.00133644059478399,0.970837942307929,0.999513291494513,0
"3977","ENSG00000132581","SDF2",-0.00655260805399464,7.11276670557254,0.00106059985102647,0.974020004050545,0.999513291494513,0
"4004","ENSG00000132823","OSER1",0.00802696792006958,7.20271851510468,0.00114911485649571,0.972958012238062,0.999513291494513,0
"4016","ENSG00000132952","USPL1",0.0097484608700216,5.6607674505257,0.0011870996534995,0.972514873999037,0.999513291494513,0
"4425","ENSG00000137070","IL11RA",0.0104929285025408,4.35841792301728,0.00112082311073891,0.973292854140214,0.999513291494513,0
"4536","ENSG00000138032","PPM1B",-0.0132029542238337,5.74583728701716,0.00153672034871732,0.968730116559771,0.999513291494513,0
"4565","ENSG00000138185","ENTPD1",-0.00757960428659179,3.77787646939332,0.00103260082337187,0.974365104110172,0.999513291494513,0
"4579","ENSG00000138382","METTL5",0.00791730464188616,6.19915143811881,0.0011667403603095,0.972751492004532,0.999513291494513,0
"4699","ENSG00000139722","VPS37B",0.00842392782375618,7.75812434077083,0.00133968190495182,0.970802615680025,0.999513291494513,0
"4704","ENSG00000139793","MBNL2",0.0126629283591594,6.05837018089941,0.00109218640498199,0.973636115803984,0.999513291494513,0
"4709","ENSG00000139899","CBLN3",0.00993089061171965,3.58014425011248,0.00114675682638321,0.972985761497091,0.999513291494513,0
"4913","ENSG00000142552","RCN3",0.014746952936615,2.77056550084989,0.00141248667649307,0.97002011159722,0.999513291494513,0
"4946","ENSG00000142973","CYP4B1",0.0233670637114544,6.4903213985809,0.00128280680723947,0.971428841879064,0.999513291494513,0
"4973","ENSG00000143248","RGS5",0.0172617468077518,0.837408866331254,0.0016203365376164,0.967891101826261,0.999513291494513,0
"5009","ENSG00000143442","POGZ",0.00818822616001058,6.79722415350481,0.00162649094907863,0.967830214113462,0.999513291494513,0
"5084","ENSG00000144036","EXOC6B",-0.0140528170317637,5.57237691304669,0.0015429502179316,0.96866682909286,0.999513291494513,0
"5234","ENSG00000146205","ANO7",-0.0119447612929236,3.07582167392566,0.00125306621642984,0.971761840970182,0.999513291494513,0
"5628","ENSG00000152382","TADA1",0.0115226887512468,4.75963737943312,0.00105182400944059,0.974127674094587,0.999513291494513,0
"5631","ENSG00000152422","XRCC4",0.0127814628958215,3.42700955418815,0.00118815553603113,0.972502658037643,0.999513291494513,0
"5642","ENSG00000152520","PAN3",0.00992952176361294,5.81393346109662,0.00147282768782375,0.969386750214438,0.999513291494513,0
"5780","ENSG00000154727","GABPA",0.013947630936984,5.89172432919353,0.0014418748421221,0.969709985077386,0.999513291494513,0
"5826","ENSG00000155542","SETD9",0.012424287558967,2.89636155073778,0.00132008173021703,0.971016893715114,0.999513291494513,0
"5827","ENSG00000155545","MIER3",0.0129847923860123,4.83605718959349,0.00124536086553917,0.971848759705454,0.999513291494513,0
"6176","ENSG00000160563","MED27",0.00870289301879404,4.41673717201738,0.00106201362494573,0.974002700344247,0.999513291494513,0
"6261","ENSG00000161860","SYCE2",-0.01844509368731,1.51075020898162,0.00152576723146325,0.968841698477751,0.999513291494513,0
"6282","ENSG00000162236","STX5",0.0110919762029576,6.87972314631229,0.00149142668541913,0.96919415869177,0.999513291494513,0
"6333","ENSG00000162642","C1orf52",0.00857277393025884,6.12998264692124,0.00126036605833058,0.971679742986681,0.999513291494513,0
"6406","ENSG00000163161","ERCC3",0.00929629663789375,6.39726002894006,0.00142511848478577,0.969886418927867,0.999513291494513,0
"6823","ENSG00000165819","METTL3",-0.00955841927863334,6.19348406256583,0.00127766492711601,0.971486135891436,0.999513291494513,0
"6937","ENSG00000166788","SAAL1",0.0101747721136609,3.681934789067,0.00133429410881547,0.970861360200343,0.999513291494513,0
"7048","ENSG00000167635","ZNF146",-0.0140813086331872,6.66352841090582,0.00146339380631844,0.969484903047299,0.999513291494513,0
"7504","ENSG00000171490","RSL1D1",-0.00835187269814152,8.24662172102705,0.00119030382973762,0.972477820264387,0.999513291494513,0
"7592","ENSG00000172269","DPAGT1",-0.00884367400577642,5.84386890101698,0.00104405792294315,0.974223331163328,0.999513291494513,0
"7691","ENSG00000173210","ABLIM3",0.0185121444573116,8.35243381531631,0.0010997863866038,0.973544581751802,0.999513291494513,0
"7973","ENSG00000176396","EID2",0.0116282526802162,3.99672225703794,0.00110206659562806,0.973517180742507,0.999513291494513,0
"8355","ENSG00000181555","SETD2",-0.0101703076816271,5.82639861525146,0.00141805811477269,0.969961071065565,0.999513291494513,0
"8371","ENSG00000181852","RNF41",-0.0112532903656328,5.18093083894938,0.00128662570853777,0.971386363685738,0.999513291494513,0
"8528","ENSG00000183474","GTF2H2C",0.0137786712416242,3.90466968254294,0.00106690234225937,0.973942954201575,0.999513291494513,0
"8810","ENSG00000186063","AIDA",-0.0165217219573543,4.69693561943608,0.00114487055166279,0.973007979715597,0.999513291494513,0
"8836","ENSG00000186300","ZNF555",-0.0101728591076102,3.35832974426338,0.00106151561345413,0.974008794376509,0.999513291494513,0
"8858","ENSG00000186523","FAM86B1",0.0152615672606312,1.30390409390584,0.00150821805536694,0.969021315489868,0.999513291494513,0
"8993","ENSG00000188206",NA,0.0160666874047622,3.82078201106334,0.00140549184120786,0.970094401209792,0.999513291494513,0
"9355","ENSG00000197498","RPF2",0.00647955855098039,5.9269430676989,0.00112010489936765,0.973301409141673,0.999513291494513,0
"9373","ENSG00000197601","FAR1",-0.0120588116883832,6.08116756142407,0.00143368120277998,0.969796129907894,0.999513291494513,0
"9392","ENSG00000197768","STPG3",-0.0147451311809448,2.61296841665443,0.00133918482240247,0.970808030539298,0.999513291494513,0
"9510","ENSG00000198517","MAFK",-0.0169601683139913,4.66245674070198,0.00156820909635869,0.968411533220491,0.999513291494513,0
"10110","ENSG00000213654","GPSM3",-0.00958868806372225,6.32612035838169,0.00158806591451821,0.968212279349824,0.999513291494513,0
"10237","ENSG00000214941","ZSWIM7",-0.00932128615810111,5.08023852978625,0.00120637598606166,0.972292707473136,0.999513291494513,0
"10255","ENSG00000215114","UBXN2B",0.0141777923465863,4.95150368742146,0.0013668565195033,0.970508110473613,0.999513291494513,0
"10301","ENSG00000215845","TSTD1",-0.00726213870516662,6.11020469821369,0.00102021760375948,0.97451922533964,0.999513291494513,0
"10302","ENSG00000215883","CYB5RL",0.00969337453781204,3.31600758202755,0.00120261884974227,0.972335869582497,0.999513291494513,0
"10316","ENSG00000217416","ISCA1P1",-0.0183614341381219,0.433170742613412,0.00137581043504831,0.970411715515652,0.999513291494513,0
"10384","ENSG00000221947","XKR9",-0.0154326438265924,2.86785346236072,0.00153075472943698,0.968790840121139,0.999513291494513,0
"10806","ENSG00000228232","GAPDHP1",-0.0122334806683053,3.21008186223721,0.00151868619075834,0.968914048260967,0.999513291494513,0
"11214","ENSG00000233297","RASA4DP",-0.015494719018089,1.43747309513279,0.00124617246212111,0.971839591983915,0.999513291494513,0
"11244","ENSG00000233765","",0.0363618457243076,-0.0402280690795611,0.00138998923355871,0.97025971142709,0.999513291494513,0
"11352","ENSG00000235105","",-0.0190191909754961,0.778743185922666,0.00109909591938973,0.97355288462485,0.999513291494513,0
"11703","ENSG00000241014","",0.0146770207434637,1.73862237360034,0.00165498870882708,0.967549768440882,0.999513291494513,0
"11911","ENSG00000244560","",0.0118235241136093,3.22678979492647,0.00112208679952985,0.973277808323105,0.999513291494513,0
"12044","ENSG00000249158","PCDHA11",-0.0263083970638851,0.147798646471441,0.00126421927005538,0.971636503658961,0.999513291494513,0
"12204","ENSG00000251988","RNU4ATAC18P",-0.0254500823105371,1.07625287855674,0.00130995810322432,0.97112819374675,0.999513291494513,0
"12208","ENSG00000252202","",0.0256538020412451,1.65546107690552,0.00134693332002911,0.970723738060864,0.999513291494513,0
"12240","ENSG00000253302","STAU2-AS1",-0.0163399578369799,0.673525781016194,0.00124172939950284,0.971889817097536,0.999513291494513,0
"12332","ENSG00000254612","DNAJB6P1",-0.0195204326853629,1.97955120160066,0.00160179849445541,0.968075208293393,0.999513291494513,0
"12674","ENSG00000259917","HNRNPLP2",-0.0177602280200535,2.31555333039372,0.00140381013735791,0.970112289563471,0.999513291494513,0
"12805","ENSG00000260920","",-0.0128882244405302,3.67972652690531,0.00105479514921925,0.974091171266126,0.999513291494513,0
"13043","ENSG00000264743","DPRXP4",-0.0273712902800075,2.64808740691056,0.0012175499386835,0.972164736875666,0.999513291494513,0
"13212","ENSG00000267350",NA,-0.020264806822712,2.34705165093897,0.00104047338935942,0.974267602979782,0.999513291494513,0
"13662","ENSG00000272645","GTF2IP20",-0.0120605443738533,5.45857890452089,0.00125168354773919,0.9717774181591,0.999513291494513,0
"13794","ENSG00000273432","",0.0197253116272164,0.506631705675434,0.00114599708125596,0.972994708247858,0.999513291494513,0
"610","ENSG00000066654","THUMPD1",-0.00807409587638348,5.74397365564103,0.000994500235329099,0.974842323571296,0.999537460064708,0
"12285","ENSG00000253931","",-0.0171490524596885,2.18549988940224,0.000998036419293413,0.974797651037246,0.999537460064708,0
"13400","ENSG00000269946",NA,-0.0185655244826781,0.79570727809503,0.00100421452930988,0.974719792798912,0.999537460064708,0
"13475","ENSG00000270809","CHCHD2P11",-0.0245944992017197,0.15778357842937,0.00100962872793886,0.974651758461745,0.999537460064708,0
"9","ENSG00000001629","ANKIB1",0.00629126026564607,6.53378257187802,0.000610436035721307,0.980288668579502,0.999575391372017,0
"335","ENSG00000040341","STAU2",-0.00911281680620161,6.04675303542282,0.000622715123149931,0.980091446971723,0.999575391372017,0
"399","ENSG00000049541","RFC2",-0.00639916312310811,5.25251991409624,0.00069118386021394,0.979025731250924,0.999575391372017,0
"467","ENSG00000057252","SOAT1",0.00972929279727887,5.91863544117844,0.00093705251663323,0.975579519479018,0.999575391372017,0
"537","ENSG00000063978","RNF4",0.00803900215838656,6.20686506510137,0.000607012459092005,0.980344009714875,0.999575391372017,0
"788","ENSG00000074181","NOTCH3",0.00911492989829994,6.42284861499665,0.000613675199474528,0.980236451208842,0.999575391372017,0
"864","ENSG00000076944","STXBP2",-0.00922393831338326,7.22182142094972,0.000708618748049616,0.978762905891691,0.999575391372017,0
"1084","ENSG00000087087","SRRT",0.00685814747260841,8.70912591176743,0.000657237281121326,0.979547161629335,0.999575391372017,0
"1293","ENSG00000096872","IFT74",-0.00815991898061973,2.92127319621202,0.000600941089746954,0.980442537068978,0.999575391372017,0
"1478","ENSG00000100599","RIN3",0.00939242872372039,4.79999970835515,0.000847960893576527,0.976769069827136,0.999575391372017,0
"1546","ENSG00000101246","ARFRP1",0.00775602955007401,6.8722168209086,0.000645065265238998,0.979737398624712,0.999575391372017,0
"1801","ENSG00000104343","UBE2W",0.00914758528686365,6.05040250083772,0.000841588168277951,0.976856504198214,0.999575391372017,0
"1870","ENSG00000104957","CCDC130",0.00857544390567462,6.25563340026174,0.00072769141808493,0.978479070809143,0.999575391372017,0
"1946","ENSG00000105538","RASIP1",-0.0127823075971643,1.56614113978884,0.000760885971498482,0.977993814067066,0.999575391372017,0
"1953","ENSG00000105613","MAST1",-0.00794802469974804,4.77290668761653,0.000665757879545481,0.97941503978007,0.999575391372017,0
"2065","ENSG00000106591","MRPL32",-0.00719789725127788,5.91675827391674,0.00080771371399635,0.977326930006184,0.999575391372017,0
"2171","ENSG00000108312","UBTF",0.00598289619836683,7.33319100988048,0.000734843479738956,0.978373596740155,0.999575391372017,0
"2190","ENSG00000108506","INTS2",-0.0090222352888135,4.61853391844013,0.000802974711643145,0.977393523501582,0.999575391372017,0
"2299","ENSG00000109956","B3GAT1",0.0205012580759225,0.00373266206914762,0.000863456292858444,0.97655783353828,0.999575391372017,0
"2429","ENSG00000111676","ATN1",-0.00850999661583886,7.15971577600481,0.000626637535575014,0.980028857586537,0.999575391372017,0
"2608","ENSG00000114107","CEP70",-0.0065058695222288,7.40727907221767,0.000728055550409223,0.978473688318328,0.999575391372017,0
"2659","ENSG00000114786","ABHD14A-ACY1",-0.0174855241332437,0.0702762079892178,0.000763118485252789,0.977961561763545,0.999575391372017,0
"2872","ENSG00000116984","MTR",0.00923397200320448,5.99151770786968,0.000934841858139634,0.975608333435018,0.999575391372017,0
"2896","ENSG00000117266","CDK18",-0.00719893373604026,6.01358342919824,0.000600954835942247,0.980442313431983,0.999575391372017,0
"3123","ENSG00000120647","CCDC77",-0.00780719794394788,4.54183803835357,0.000794034414838052,0.977519692196513,0.999575391372017,0
"3352","ENSG00000124226","RNF114",-0.00574451049885654,6.10877271951954,0.000708832601013398,0.978759702335399,0.999575391372017,0
"3759","ENSG00000130234","ACE2",0.0134535655373382,0.945548403458795,0.000947138305582129,0.975448489859255,0.999575391372017,0
"3837","ENSG00000130939","UBE4B",-0.00573528021537607,6.03260207293938,0.000671969540372075,0.979319253146037,0.999575391372017,0
"4030","ENSG00000133103","COG6",0.0125736320744597,5.07944973433262,0.000945680639311774,0.975467383826285,0.999575391372017,0
"4388","ENSG00000136754","ABI1",0.00960825046524119,5.80811395836015,0.000725022885369242,0.978518557427813,0.999575391372017,0
"4482","ENSG00000137563","GGH",-0.0127631214114588,4.20754658386955,0.000825001672673409,0.977085638320847,0.999575391372017,0
"4532","ENSG00000138002","IFT172",0.00785988081935841,5.58723208437121,0.000945050308535755,0.975475558556557,0.999575391372017,0
"4572","ENSG00000138326","RPS24",-0.00753333067964167,9.7949088803942,0.000825350782605483,0.977080791915512,0.999575391372017,0
"5257","ENSG00000146463","ZMYM4",-0.00680547411381304,6.22329146424876,0.000647106124453956,0.97970537740359,0.999575391372017,0
"5363","ENSG00000148057","IDNK",0.00918675224537724,3.4631666824791,0.000756341660171245,0.978059610678109,0.999575391372017,0
"5464","ENSG00000149575","SCN2B",0.0131408393988831,0.609066373941576,0.000680495703001327,0.979188494343202,0.999575391372017,0
"5604","ENSG00000151923","TIAL1",-0.0055506143699635,7.22940126600148,0.000854665161867274,0.976677440859495,0.999575391372017,0
"5645","ENSG00000152558","TMEM123",-0.0148466465340414,8.25382270705121,0.000829709329821071,0.977020371930471,0.999575391372017,0
"5791","ENSG00000154917","RAB6B",-0.00782833880774943,2.70631885425734,0.000763118930896312,0.977961555330214,0.999575391372017,0
"5803","ENSG00000155189","AGPAT5",-0.0117183419819576,3.56567610382356,0.000807534911000829,0.977329439030043,0.999575391372017,0
"5813","ENSG00000155363","MOV10",0.00650948182373297,6.84104153902876,0.000691346027512196,0.979023271444252,0.999575391372017,0
"6136","ENSG00000160200","CBS",0.007466742651327,8.59350920633078,0.000955349486964963,0.975342329049654,0.999575391372017,0
"6359","ENSG00000162852","CNST",-0.00807171495111798,5.88373059752921,0.000659070010087248,0.97951867101243,0.999575391372017,0
"6568","ENSG00000164053","ATRIP",-0.0073324691027892,4.25596943717539,0.000860258888700116,0.976601264843646,0.999575391372017,0
"6610","ENSG00000164190","NIPBL",-0.0055256238328143,7.3406339779269,0.000627895405656886,0.980008827461423,0.999575391372017,0
"8039","ENSG00000177311","ZBTB38",-0.0100226530272328,5.45420063214568,0.000793892727635637,0.977521697444072,0.999575391372017,0
"8159","ENSG00000178741","COX5A",-0.0101441926476276,6.83806459468064,0.00090278330684157,0.976030085782431,0.999575391372017,0
"8177","ENSG00000178922","HYI",-0.00965406311891715,5.28213458316034,0.000899405546089582,0.976074956014926,0.999575391372017,0
"8308","ENSG00000180881","CAPS2",-0.00921312371908853,2.43379952368605,0.00073061757179893,0.978435855332414,0.999575391372017,0
"8369","ENSG00000181827","RFX7",-0.0115730573008544,4.52238551354067,0.000907942025030195,0.975961719113086,0.999575391372017,0
"8685","ENSG00000185015","CA13",-0.00847488883910243,5.67552033279295,0.000894782250622228,0.976136508887139,0.999575391372017,0
"8718","ENSG00000185262","UBALD2",0.00676132313054153,6.99282923484358,0.000620813707115531,0.980121858580774,0.999575391372017,0
"8849","ENSG00000186448","ZNF197",0.00642976674705195,4.33773047825796,0.000745891942200316,0.97821166557889,0.999575391372017,0
"8873","ENSG00000186665","C17orf58",-0.00916848269343128,5.59194989994242,0.000824010764347349,0.977099399877299,0.999575391372017,0
"8895","ENSG00000186976","EFCAB6",-0.0113746120303469,1.2165006601573,0.000843345265785445,0.976832363675365,0.999575391372017,0
"9029","ENSG00000188554","NBR1",0.00859192833701241,7.83540244789484,0.000818760552547815,0.977172452451629,0.999575391372017,0
"9084","ENSG00000189051","RNF222",0.0140590252538328,3.0281315325475,0.000673659323659592,0.979293272651544,0.999575391372017,0
"9217","ENSG00000196636","SDHAF3",-0.0132569131922595,4.74781152041476,0.000958058129910455,0.975307409757016,0.999575391372017,0
"9537","ENSG00000198668","CALM1",0.00664809178610946,7.8667319604742,0.000801186543327503,0.977418702319986,0.999575391372017,0
"9595","ENSG00000198887","SMC5",-0.00647024589819914,5.79028925442727,0.000719397248124309,0.978602039653534,0.999575391372017,0
"9865","ENSG00000205133","TRIQK",0.0164917334672486,4.62106667437291,0.000738320912724078,0.978322499366055,0.999575391372017,0
"10272","ENSG00000215375","MYL5",-0.0100305502236381,5.88645741080549,0.000949744699486388,0.975414742562284,0.999575391372017,0
"10568","ENSG00000225177","",-0.0114754003020759,3.12472085886176,0.000617448177230528,0.980175801968978,0.999575391372017,0
"10614","ENSG00000225721","",0.013276773788899,0.435849955052488,0.000608480628184083,0.98032025810765,0.999575391372017,0
"10619","ENSG00000225791","TRAM2-AS1",0.011264904704457,3.02465140893126,0.000693414017636229,0.978991928771039,0.999575391372017,0
"10755","ENSG00000227486","",0.012079319059394,0.729224357046177,0.00060012304338386,0.980455850485029,0.999575391372017,0
"10861","ENSG00000228824","MIR4500HG",0.0168167678927553,0.277292606536998,0.000756022418833879,0.978064240366999,0.999575391372017,0
"11174","ENSG00000232859","LYRM9",0.00701844393265283,3.89814219723834,0.000669901097552383,0.979351100085009,0.999575391372017,0
"11679","ENSG00000240429","LRRFIP1P1",0.0111043047719557,4.62404955292698,0.000749359133674687,0.978161096647637,0.999575391372017,0
"11972","ENSG00000247121","",0.013134088334056,0.983434068153538,0.000865400127626259,0.976531469173843,0.999575391372017,0
"12186","ENSG00000251603",NA,-0.00859276534183597,3.33810108301086,0.00091765265998589,0.97583355281628,0.999575391372017,0
"12570","ENSG00000258741","H2AZ2P1",-0.0130423425792744,0.714159026476187,0.000851369188488604,0.976722442655402,0.999575391372017,0
"12716","ENSG00000260274","",-0.0184840371151762,0.414959799176545,0.000956931189254107,0.975321932044647,0.999575391372017,0
"12797","ENSG00000260855","",0.0143218475424002,0.562645419130953,0.000899403388487485,0.976074984703476,0.999575391372017,0
"12857","ENSG00000261338","",0.0174325571864868,0.230181200964948,0.00065193007672093,0.979629889537931,0.999575391372017,0
"13444","ENSG00000270178","",0.0226170519872408,0.252314088261397,0.000961860542098236,0.97525847306585,0.999575391372017,0
"13501","ENSG00000271344","",0.019128588980168,1.68677457662796,0.000799865556452062,0.977437320920732,0.999575391372017,0
"44","ENSG00000005020","SKAP2",0.00360694965679609,6.28847364787755,0.000261499925370501,0.987098003538482,0.99960310891647,0
"78","ENSG00000006451","RALA",0.00231482837071802,5.64727244390298,0.00011261323216516,0.991533057272637,0.99960310891647,0
"140","ENSG00000009844","VTA1",0.00402709408529602,5.04381436976613,9.25613807112313e-05,0.992323764786398,0.99960310891647,0
"156","ENSG00000011009","LYPLA2",-0.00138137145880894,7.62915200079079,2.84803567467407e-05,0.995741950434422,0.99960310891647,0
"304","ENSG00000034693","PEX3",0.00664796187213681,2.80130576235145,0.000298970521257047,0.98620465372781,0.99960310891647,0
"369","ENSG00000047315","POLR2B",-0.00714088616531967,7.03830686981449,0.00034627362306594,0.985153478776897,0.99960310891647,0
"490","ENSG00000059378","PARP12",0.00306221954273084,6.61812858569396,0.000198261759871698,0.988765721408734,0.99960310891647,0
"521","ENSG00000062598","ELMO2",-0.00664628786059581,5.24672551361693,0.000419722280213364,0.983654782889374,0.99960310891647,0
"656","ENSG00000068745","IP6K2",-0.00346728222301071,6.68338052995224,0.000324999446734253,0.985616722861102,0.99960310891647,0
"739","ENSG00000072201","LNX1",-0.00603754378573815,3.73768260898331,0.000156040733003238,0.990033383264322,0.99960310891647,0
"767","ENSG00000073111","MCM2",-0.00476589464841474,5.76612541331124,0.00015169072001342,0.990173279848873,0.99960310891647,0
"823","ENSG00000075303","SLC25A40",-0.00692928548105748,4.84147976099661,0.000270010192920722,0.986889761348463,0.99960310891647,0
"906","ENSG00000078900","TP73",-0.00852382560384636,2.62210146827734,0.000510385928228274,0.981975946584342,0.99960310891647,0
"915","ENSG00000079335","CDC14A",0.00948506805646285,1.96773002477862,0.000434818614262866,0.98336347362002,0.99960310891647,0
"975","ENSG00000081913","PHLPP1",-0.00793704890617162,5.01942880588637,0.000526009996786314,0.981702195297784,0.99960310891647,0
"996","ENSG00000083093","PALB2",-0.00641166664522268,3.84633507086725,0.000445214159087826,0.983165806276635,0.99960310891647,0
"1003","ENSG00000083457","ITGAE",-0.00284314271420791,3.95469296476635,0.000126418739727185,0.991029087115206,0.99960310891647,0
"1071","ENSG00000086589","RBM22",0.0036162754620188,6.68972206011105,0.000357399509351097,0.984916880612281,0.99960310891647,0
"1102","ENSG00000087502","ERGIC2",-0.00349055226620328,5.90863859780961,0.00010590043697789,0.991789279430826,0.99960310891647,0
"1129","ENSG00000088808","PPP1R13B",-0.0015647280816307,6.35193824051203,5.60655561265833e-05,0.994025740669436,0.99960310891647,0
"1207","ENSG00000091073","DTX2",0.00300396112402822,8.12468736926402,0.000126911340146307,0.991011626917342,0.99960310891647,0
"1250","ENSG00000092871","RFFL",-0.00863230333088927,4.52451895765301,0.000446994349829311,0.983132189058891,0.99960310891647,0
"1322","ENSG00000099795","NDUFB7",0.00386992363656781,6.90384480559639,0.000114824718473017,0.991450328174263,0.99960310891647,0
"1383","ENSG00000100197","CYP2D6",0.00361324696841659,3.24332461117329,5.79453895035442e-05,0.99392641224927,0.99960310891647,0
"1510","ENSG00000100968","NFATC4",-0.00405880630607232,8.09529839593485,0.000146831458902597,0.990331947712361,0.99960310891647,0
"1564","ENSG00000101384","JAG1",-0.00606951223242191,3.57108947269802,0.000336979345668453,0.985354057930936,0.99960310891647,0
"1612","ENSG00000101911","PRPS2",-0.00563270162853922,5.3160079045678,0.000137764509652527,0.990635194426837,0.99960310891647,0
"1720","ENSG00000103194","USP10",-0.00734586460428569,6.52756833412523,0.00040498021463975,0.983944358886653,0.99960310891647,0
"1727","ENSG00000103227","LMF1",-0.00166358361978345,5.11222044021147,2.67873708210686e-05,0.995870445829906,0.99960310891647,0
"1809","ENSG00000104412","EMC2",-0.00658176477970326,6.44889521587918,0.000415343962217207,0.983740246793364,0.99960310891647,0
"1867","ENSG00000104946","TBC1D17",0.00525007716634348,6.86246764508949,0.000446344772150553,0.983144447945149,0.99960310891647,0
"1909","ENSG00000105258","POLR2I",0.00587022301064243,4.42272658445717,0.000241719678733432,0.987595519815039,0.99960310891647,0
"1935","ENSG00000105443","CYTH2",0.00319891232260597,6.09773305028778,0.000173016167346773,0.989505279374348,0.99960310891647,0
"1977","ENSG00000105726","ATP13A1",0.00446202736443004,5.84049324738601,0.00030130041184151,0.986151009551975,0.99960310891647,0
"1979","ENSG00000105738","SIPA1L3",-0.00198010726135354,6.2914261754317,7.1674064699323e-05,0.993245147179241,0.99960310891647,0
"1998","ENSG00000105866","SP4",0.00249007373338897,3.4150673626435,4.78307919529186e-05,0.99448188959809,0.99960310891647,0
"2008","ENSG00000105974","CAV1",0.00701494965669814,6.69890769306638,0.000399209883031659,0.984059137759836,0.99960310891647,0
