list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
33	Macrophages	51	1367	9305	311	10672	0.0363648419483478	THEMIS2; FAM177A1; GADD45B; RASSF4; ALDH2; CXCL1; VAMP8; VAMP5; SMCO4; NUPR1; HPCAL1; ARL4A; SURF1; CTSD; JTB; CST3; MT1X; TREM1; CCDC107; CEBPB; TYMP; DCXR; NDUFB9; SLC7A7; TMEM147; PIM3; BLVRA; CFLAR; BLVRB; CXCL3; MPC1; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; HM13; CCPG1; GLRX; KLF6; TNFAIP2; PAG1; RSL1D1; GUK1; ATP6V0B; SUCLG1; APMAP; NDUFS8; UBXN1; ATP6V0D1; FIS1	0.0529887696961639
37	Muller glia cells	49	1358	9314	311	10672	0.06464436611655	PNKD; CRIP2; ZNF467; CCDC80; GADD45B; RASSF4; ALDH2; RNPC3; TMEM208; YIF1A; CLGN; NUPR1; DNAJB2; FGF9; CTSD; YAF2; JTB; NUDT16L1; RP1; CST3; HOPX; AKR1C3; PHYH; CHPF; DCXR; RNF187; NDUFB9; TMEM147; MAP2; BLVRB; TM7SF2; MPC1; ZFP36L2; MGST3; FTL; PEF1; CCPG1; EFNB2; CTNNBIP1; COMMD7; CXXC5; GUK1; ATP6V0B; ALDH6A1; SUCLG1; NDUFS8; UBXN1; ATP6V0D1; FIS1	0.0915795186651125
35	monocytes	50	1415	9257	311	10672	0.0829011139194068	PNKD; THEMIS2; IL32; EBI3; FAM177A1; GADD45B; MGLL; RASSF4; ALDH2; CXCL1; TMEM208; VAMP8; VAMP5; SURF1; CTSD; JTB; CST3; ABHD12; TYMP; ATG101; PTGES2; NDUFB9; SELENOM; BLVRA; TMEM141; CFLAR; BLVRB; MPC1; MT2A; MGST3; FTL; CASTOR1; MGST1; PEF1; SUMF2; CCPG1; GLRX; KLF6; TNFAIP2; COMMD7; RSL1D1; GUK1; ATP6V0B; SUCLG1; APMAP; NDUFS8; UBXN1; ATP6V0D1; FIS1; SIL1	0.114269102969993
24	granulocytes	49	1398	9274	311	10672	0.0949926625991059	SFTPB; TFF3; PNKD; SFTPC; CSF1; IL32; FAM177A1; GADD45B; SLPI; TMEM208; VAMP8; HPCAL1; ARL4A; CTSD; YAF2; JTB; CST3; TYMP; DCXR; STX5; NDUFB9; PIM3; BLVRA; MAX; CFLAR; MPC1; ZFP36L2; MT2A; MGST3; FTL; TSPYL2; PEF1; SUMF2; NFKBIB; KLF6; COMMD7; PAG1; RSL1D1; GUK1; ATP6V0B; SUCLG1; ADGRE5; NDUFS8; JMJD6; STX8; UBXN1; FIS1; SIL1; CHFR	0.127490152435642
5	Basal keratinocytes	48	1398	9274	311	10672	0.125562210346931	ASS1; CRIP2; FAM177A1; GADD45B; SLPI; CCL20; CXCL1; SYT8; VAMP8; APOD; NUPR1; S100A14; BMP2; ARL4A; CTSD; JTB; CST3; HOPX; MT1X; CCDC107; CEBPB; NDUFB9; TMEM147; PIM3; MAX; BLVRB; NNMT; CXCL3; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; EFNB2; CTNNBIP1; KLF6; RSL1D1; EMP2; GUK1; ATP6V0B; SFN; NDUFS8; JMJD6; SDC4; UBXN1; ATP6V0D1; FIS1; CISD1	0.164196736607526
3	B-cells	47	1387	9285	311	10672	0.149240496188757	PNKD; FAM177A1; GADD45B; TMEM208; VAMP8; VAMP5; HPCAL1; SURF1; CTSD; YAF2; NSUN5; JTB; CST3; HMOX2; MT1X; CCDC107; CEBPB; TYMP; DCXR; STX5; NDUFB9; TMEM147; PIM3; MAX; BIN1; TMEM141; CFLAR; BLVRB; MPC1; ZFP36L2; MT2A; MGST3; FTL; RBCK1; MGST1; GLRX; KLF6; RSL1D1; CXXC5; GUK1; ATP6V0B; SUCLG1; NDUFS8; UBXN1; ATP6V0D1; FIS1; CCDC69	0.190281632640665
17	Endothelial cells	45	1399	9273	311	10672	0.258534324949198	TFF3; PNKD; IL32; CRIP2; FAM177A1; GADD45B; MGLL; ALDH2; VAMP5; APOD; NUPR1; HPCAL1; ARL4A; CTSD; IGFBP4; JTB; CST3; MT1X; AKR1C3; NDUFB9; TMEM147; PIM3; CFLAR; BLVRB; NNMT; TCN2; ZFP36L2; MT2A; MGST3; SPTSSA; FTL; RBCK1; PEF1; EFNB2; KLF6; RSL1D1; EMP2; GUK1; ATP6V0B; SUCLG1; NDUFS8; UBXN1; FIS1; CISD1; CCDC69	0.321591477375831
43	Sertoli cells	43	1403	9269	311	10672	0.384746801636384	PNKD; GADD45G; CSF1; CRIP2; KLHDC8B; GADD45B; MGLL; DLGAP4; VAMP5; NUPR1; CTSD; YAF2; IGFBP4; ZBTB16; JTB; CST3; HMOX2; MT1X; CCDC107; CEBPB; NDUFB9; TMEM147; MAX; SELENBP1; MPC1; ZFP36L2; MT2A; MGST3; FTL; TSPYL2; SUMF2; CCPG1; KLF6; PAG1; RSL1D1; EMP2; GUK1; ATP6V0B; SUCLG1; NDUFS8; UBXN1; ATP6V0D1; FIS1	0.467192544844181
31	Late spermatids	38	1263	9409	311	10672	0.442490137125429	FAM177A1; CCDC80; KRT7; DLGAP4; SMCO4; ARL4A; SURF1; CST3; HMOX2; ETNK2; STX5; NDUFB9; TMEM147; TMEM141; IZUMO4; FLVCR2; FTL; RBCK1; CCPG1; CREB3; SLC39A3; TTC39A; NFKBIB; PFKFB2; CEP70; DGCR6L; CXXC5; LCMT1; GUK1; ARMC12; STARD10; NDUFS8; STX8; UBXN1; FIS1; SIL1; CISD1; TMEM120A	0.524813883567369
6	Bipolar cells	40	1350	9322	311	10672	0.480932284962246	PNKD; ZNF467; ALDH2; RNPC3; NR1D1; MACROD2; DNAJB2; HPCAL1; CRY2; CTSD; YAF2; PSD; JTB; NUDT16L1; RP1; PHYH; DUSP8; ADGRL1; RNF187; NDUFB9; TMEM147; ST3GAL5; BIN1; OSBPL6; MAP2; MPC1; MGST3; FTL; TSPYL2; CCPG1; COMMD7; CXXC5; NR2F6; GUK1; ATP6V0B; APMAP; NDUFS8; UBXN1; ATP6V0D1; CISD1	0.557306816358902
19	Erythroid cells	71	2417	8255	311	10672	0.491741308551973	IL32; FAM177A1; CLDN3; MGLL; SLPI; ALDH2; CTSE; TMEM208; SERPINA6; CLGN; DNAJB2; HPCAL1; SLC39A7; ARL4A; SURF1; CTSD; YAF2; TMEM245; JTB; HS1BP3; CST3; HMGB3; MT1X; FBXO32; MFSD3; DCXR; STX5; NDUFB9; TPRN; EMC8; CRELD2; EBP; BLVRA; CFLAR; F7; SELENBP1; BLVRB; NNMT; MPC1; FAM3A; ZFP36L2; MT2A; MGST3; FTL; HM13; MGST1; SUMF2; CCPG1; SLC39A3; TTC39A; NFKBIB; CTNNBIP1; GLRX; KLF6; MED8; ARFGAP1; PEX16; CXXC5; GUK1; ATP6V0B; AKR1C1; SUCLG1; ADGRE5; APMAP; UBXN1; GCDH; FASN; ATP6V0D1; FIS1; CISD1; TMEM120A	0.557306816358902
16	Early spermatids	32	1245	9427	311	10672	0.8027985873764	DGAT2; FAM177A1; CCDC80; SLPI; OSCP1; TMEM150A; ARL4A; HMGB3; HMOX2; C15orf65; ETNK2; NDUFB9; EMC8; IZUMO4; FTL; CREB3; ZNF846; SLC39A3; TTC39A; NFKBIB; CEP70; DGCR6L; CXXC5; ARMC12; STK32C; STARD10; NDUFS8; STX8; UBXN1; FIS1; CISD1; TMEM120A	0.890059303395574
27	Horizontal cells	33	1375	9297	311	10672	0.905956149889857	CRIP2; TBC1D16; RNPC3; DLGAP4; PLXNA2; DNAJB2; HPCAL1; CRY2; CTSD; YAF2; TMEM245; JTB; CST3; DUSP8; RNF187; PIM3; ST3GAL5; MPC1; MGST3; FTL; PEF1; CCPG1; SLC39A3; COMMD7; PAG1; CXXC5; CASZ1; GPR153; NR2F6; GUK1; ATP6V0B; NDUFS8; ATP6V0D1	0.981918219076043
46	Spermatogonia	33	1412	9260	311	10672	0.932527384693327	DGAT2; FAM177A1; TMEM208; YIF1A; ARL4A; SURF1; CTSD; NSUN5; JTB; CST3; HMGB3; HMOX2; CCDC107; ATG101; PTGES2; NDUFB9; TMEM147; EMC8; CRELD2; FTL; TSPYL2; DGCR6L; RSL1D1; GUK1; ATP6V0B; GPANK1; APMAP; NDUFS8; UBXN1; ATP6V0D1; FIS1; SIL1; CISD1	0.981918219076043
12	Cone photoreceptor cells	32	1427	9245	311	10672	0.959780830184363	RNPC3; DNAJB2; ARL4A; CTSD; YAF2; GUCY2D; TMEM245; PSD; MYO3B; RP1; ARRDC1; RGS9BP; DUSP8; NDUFB9; ST3GAL5; BIN1; MAP2; MGST3; FTL; HM13; CCPG1; COMMD7; CASZ1; ZMYND19; NR2F6; GUK1; ATP6V0B; PIGX; NDUFS8; JMJD6; ATP6V0D1; CHFR	0.981918219076043
42	Rod photoreceptor cells	30	1369	9303	311	10672	0.967142302980725	RNPC3; DNAJB2; ARL4A; CTSD; YAF2; GUCY2D; PSD; MYO3B; NUDT16L1; RP1; FBXO32; RGS9BP; NDUFB9; BIN1; MAP2; MPC1; MGST3; FTL; CCPG1; PFKFB2; KLF6; COMMD7; CASZ1; ZMYND19; NR2F6; GUK1; ATP6V0B; NDUFS8; ATP6V0D1; CHFR	0.981918219076043
45	Spermatocytes	29	1383	9289	311	10672	0.981918219076043	FAM177A1; CLGN; TDRD10; OSCP1; ARL4A; SURF1; CST3; HMOX2; NDUFB9; TMEM147; CRELD2; IZUMO4; MPC1; SLC39A3; CTNNBIP1; MED8; CEP70; DGCR6L; RSL1D1; GUK1; ATP6V0B; GPANK1; SUCLG1; NDUFS8; UBXN1; ATP6V0D1; FIS1; SIL1; TMEM120A	0.981918219076043
