list_name	successInSample_count	sample_count	notSample_count	success_count	population_count	pvalue	successInSampleGenes	FDR
25	Hepatocytes	40	1347	9325	581	10672	0.999998534722151	AQP3; SULT1A1; CFI; C4BPB; SAT1; SNRPF; HMGN3; LGALS1; WEE1; ABRACL; SSBP3; ID2; HNRNPD; DUT; ANP32A; SRSF2; ABCC3; HSBP1L1; SFPQ; SORD; HNRNPA2B1; ACACB; TTC39C; DST; HES1; CSTB; FN1; SHMT1; MGST2; KIF22; LMNA; METTL7A; RABGGTB; GPRC5C; SRSF6; HNRNPM; SH3PXD2A; HNRNPA3; CLDN1; FCGRT	0.999999999208219
28	Intestinal endocrine cells	41	1373	9299	581	10672	0.999998638078919	SAT1; HMGB2; SRF; SNRPF; HMGN3; COTL1; WEE1; ELF3; ID3; EWSR1; ADD3; HSPB11; SSBP3; STMN1; RBM17; ID2; HNRNPD; HYI; DUT; WFDC2; ANP32A; SRSF2; SFPQ; SORD; HNRNPA2B1; POGZ; TSPAN1; HES1; CSTB; TRAF4; MGST2; LMNA; HDAC1; METTL7A; RABGGTB; SRSF6; HNRNPM; DDAH2; HNRNPA3; CCDC14; FCGRT	0.999999999208219
20	Exocrine glandular cells	42	1411	9261	581	10672	0.999999130721838	LGALS9; CALB2; RBPMS; ANKRD36C; C4BPB; SAT1; SNRPF; MECOM; HMGN3; LGALS1; ELF3; ID3; EWSR1; ABRACL; IL18; ID2; HNRNPD; MCUB; HYI; WFDC2; ANP32A; SRSF2; CNN2; ABCC3; PGM2L1; SFPQ; TM4SF1; SORD; ANAPC15; HNRNPA2B1; TSPAN1; HES1; TRIP6; CSTB; ARHGDIB; TRAF4; MGST2; CYTH2; LMNA; HDAC1; HNRNPM; HNRNPA3	0.999999999208219
16	Early spermatids	35	1245	9427	581	10672	0.999999175013177	AQP5; SH3RF2; CENPW; DOC2A; FAM182B; CCDC189; CCDC88A; DHRS9; PTTG1; KIFC3; CENPU; MOK; DNAAF3; STMN1; KIF2C; RTKN2; MCM4; SRSF2; SPATA24; CENPJ; BRIP1; ZNF165; DIAPH3; CDKN3; REC8; RPGRIP1; STAT4; TSPAN1; TTC39C; MDH1B; CCDC74A; CYTH2; KIF15; PTK7; GAS8	0.999999999208219
8	Cholangiocytes	42	1431	9241	581	10672	0.99999953777639	AQP3; RBPMS; CFI; SAT1; SNRPF; HMGN3; LGALS1; WEE1; ELF3; EWSR1; ARHGEF40; RBM17; ID2; HNRNPD; HYI; DUT; WFDC2; SRSF2; ZNF90; ABCC3; SFPQ; TM4SF1; HNRNPA2B1; TTC39C; DST; HES1; CSTB; FGFR4; MGST2; CHST4; KIF22; CYTH2; LMNA; HDAC1; CAV1; METTL7A; RABGGTB; GPRC5C; HNRNPM; HNRNPA3; CLDN1; FCGRT	0.999999999208219
6	Bipolar cells	38	1350	9322	581	10672	0.999999714479692	ANKRD36C; SAT1; CCDC88A; SNRPF; HMGN3; ACBD6; DNMT3A; EWSR1; SSBP3; STMN1; RBM17; HNRNPD; KLHL42; ANP32A; TMEM145; CLSTN3; SRSF2; ROGDI; SFPQ; KIAA0895L; SLC4A8; ULK3; C2CD2; HNRNPA2B1; PER3; POGZ; GGA2; DST; MAP4K4; CSTB; TRNP1; DGKH; STMN3; ODF2L; HNRNPM; PRDM8; HNRNPA3; NREP	0.999999999208219
41	Proximal tubular cells	40	1403	9269	581	10672	0.999999755857252	RBPMS; CFI; SAT1; SNRPF; ACY3; HMGN3; COTL1; ELF3; ADD3; HSPB11; ABRACL; SLC16A9; STMN1; ID2; HYI; DUT; WFDC2; BDH2; ANP32A; SRSF2; AOC1; SORD; ANAPC15; HNRNPA2B1; IDNK; TSPAN1; HES1; PDLIM2; TRIP6; CSTB; SHMT1; MGST2; KIF22; LMNA; METTL7A; RABGGTB; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
35	monocytes	40	1415	9257	581	10672	0.999999835468531	LGALS9; MCM5; NR4A3; SAT1; HMGB2; CCDC88A; SNRPF; BATF3; HMGN3; LGALS1; COTL1; EWSR1; CMTM7; HSPB11; ABRACL; VSIR; RBM17; ID2; HNRNPD; MFSD10; ANP32A; SRSF2; ARMC9; CNN2; AOC1; SFPQ; ITGB2; APOBEC3C; HNRNPA2B1; GGA2; MAP4K4; CLIC2; CSTB; CYTH2; RAB31; ZNF511; FNBP1; HNRNPM; DDAH2; HNRNPA3	0.999999999208219
22	Fibroblasts	39	1403	9269	581	10672	0.999999890366932	COL1A1; SRPX; SAT1; HMGB2; NASP; SNRPF; HMGN3; LGALS1; ID3; EWSR1; ADD3; HSPB11; STMN1; RBM17; ID2; HNRNPD; DUT; ANP32A; SRSF2; SFPQ; TM4SF1; HNRNPA2B1; ANKRD10; DST; HES1; PDLIM2; TRIP6; CSTB; FN1; TFPI2; LMNA; CAV1; RABGGTB; RAB31; SRSF6; HNRNPM; DDAH2; HNRNPA3; FCGRT	0.999999999208219
31	Late spermatids	31	1263	9409	581	10672	0.999999986429768	AQP5; SH3RF2; E2F2; NAA40; ZWINT; DOC2A; FAM182B; CCDC189; PRKAR1B; CCDC88A; FAM20A; KIFC3; CDCA5; CENPU; MOK; DNAAF3; STMN1; KIF2C; DEF6; SRSF2; SPATA24; BRIP1; SFPQ; KIAA0895L; CDKN3; HNRNPA2B1; TSPAN1; TTC39C; CCDC74A; CYTH2; GAS8	0.999999999208219
14	Distal tubular cells	34	1416	9256	581	10672	0.999999999208219	RBPMS; SULT1A1; SAT1; HMGB2; SNRPF; HMGN3; HSPB11; STMN1; RBM17; IL18; ID2; HNRNPD; DUT; WFDC2; BDH2; ANP32A; SRSF2; SFPQ; ANAPC15; HNRNPA2B1; IDNK; HES1; TRIP6; CSTB; SHMT1; MGST2; LMNA; HDAC1; RABGGTB; ZNF511; SRSF6; HNRNPM; DDAH2; HNRNPA3	0.999999999208219
